Dataset,Relation,Query,Direction,Rank1,Rank2,RR1,RR2,RR2 - RR1,#Candidates
YAGO3-10,isAffiliatedTo,Silvano_Raggio_Garibaldi isAffiliatedTo ?,tail,2,1,0.5,1.0,0.5,100
YAGO3-10,isAffiliatedTo,Simeon_Mechev isAffiliatedTo ?,tail,2,1,0.5,1.0,0.5,100
YAGO3-10,isAffiliatedTo,Steffen_Haas isAffiliatedTo ?,tail,2,1,0.5,1.0,0.5,100
YAGO3-10,isAffiliatedTo,"Stoycho_Mladenov,_Jr. isAffiliatedTo ?",tail,2,1,0.5,1.0,0.5,100
YAGO3-10,isAffiliatedTo,Stuart_Mason isAffiliatedTo ?,tail,2,1,0.5,1.0,0.5,100
YAGO3-10,isAffiliatedTo,Sun_Jihai isAffiliatedTo ?,tail,2,1,0.5,1.0,0.5,100
YAGO3-10,isAffiliatedTo,Terry_Wilson_(footballer) isAffiliatedTo ?,tail,2,1,0.5,1.0,0.5,100
YAGO3-10,isAffiliatedTo,Thabiso_Khumalo isAffiliatedTo ?,tail,2,1,0.5,1.0,0.5,100
YAGO3-10,isAffiliatedTo,Todsaporn_Sri-reung isAffiliatedTo ?,tail,2,1,0.5,1.0,0.5,100
YAGO3-10,isAffiliatedTo,Tom_White_(Scottish_footballer) isAffiliatedTo ?,tail,2,1,0.5,1.0,0.5,100
YAGO3-10,isAffiliatedTo,Tommy_Jones_(footballer_born_1907) isAffiliatedTo ?,tail,2,1,0.5,1.0,0.5,100
YAGO3-10,isAffiliatedTo,Toni_Doblas isAffiliatedTo ?,tail,2,1,0.5,1.0,0.5,100
YAGO3-10,isAffiliatedTo,Tony_English isAffiliatedTo ?,tail,2,1,0.5,1.0,0.5,100
YAGO3-10,isAffiliatedTo,Tote_(footballer) isAffiliatedTo ?,tail,2,1,0.5,1.0,0.5,100
YAGO3-10,isAffiliatedTo,Trimi_Makolli isAffiliatedTo ?,tail,2,1,0.5,1.0,0.5,100
YAGO3-10,isAffiliatedTo,Valerio_Di_Cesare isAffiliatedTo ?,tail,2,1,0.5,1.0,0.5,100
YAGO3-10,isAffiliatedTo,Vasilije_Prodanović isAffiliatedTo ?,tail,2,1,0.5,1.0,0.5,100
YAGO3-10,isAffiliatedTo,Victor_Moses isAffiliatedTo ?,tail,2,1,0.5,1.0,0.5,100
YAGO3-10,isAffiliatedTo,Viktoras_Olšanskis isAffiliatedTo ?,tail,2,1,0.5,1.0,0.5,100
YAGO3-10,isAffiliatedTo,Vladimir_Kuzmichyov isAffiliatedTo ?,tail,2,1,0.5,1.0,0.5,100
YAGO3-10,isAffiliatedTo,Volodymyr_Bidlovskyi isAffiliatedTo ?,tail,2,1,0.5,1.0,0.5,100
YAGO3-10,isAffiliatedTo,Walter_Pandiani isAffiliatedTo ?,tail,2,1,0.5,1.0,0.5,100
YAGO3-10,isAffiliatedTo,Wendel_Geraldo isAffiliatedTo ?,tail,2,1,0.5,1.0,0.5,100
YAGO3-10,isAffiliatedTo,William_Sarvis isAffiliatedTo ?,tail,2,1,0.5,1.0,0.5,100
YAGO3-10,isAffiliatedTo,Worawet_Chanuthai isAffiliatedTo ?,tail,2,1,0.5,1.0,0.5,100
YAGO3-10,isAffiliatedTo,Yaroslav_Svorak isAffiliatedTo ?,tail,2,1,0.5,1.0,0.5,100
YAGO3-10,isAffiliatedTo,? isAffiliatedTo A.C._Cesena,head,2,1,0.5,1.0,0.5,101
YAGO3-10,isAffiliatedTo,? isAffiliatedTo A.C._Cesena,head,2,1,0.5,1.0,0.5,101
YAGO3-10,isAffiliatedTo,? isAffiliatedTo Akçaabat_Sebatspor,head,2,1,0.5,1.0,0.5,101
YAGO3-10,isAffiliatedTo,? isAffiliatedTo Akçaabat_Sebatspor,head,2,1,0.5,1.0,0.5,101
YAGO3-10,isAffiliatedTo,? isAffiliatedTo Albacete_Balompié,head,2,1,0.5,1.0,0.5,100
YAGO3-10,isAffiliatedTo,? isAffiliatedTo Albion_Rovers_F.C.,head,2,1,0.5,1.0,0.5,100
YAGO3-10,isAffiliatedTo,? isAffiliatedTo Atlético_Clube_Goianiense,head,2,1,0.5,1.0,0.5,100
YAGO3-10,isAffiliatedTo,? isAffiliatedTo Barnsley_F.C.,head,2,1,0.5,1.0,0.5,102
YAGO3-10,isAffiliatedTo,? isAffiliatedTo Barnsley_F.C.,head,2,1,0.5,1.0,0.5,102
YAGO3-10,isAffiliatedTo,? isAffiliatedTo Barnsley_F.C.,head,2,1,0.5,1.0,0.5,102
YAGO3-10,isAffiliatedTo,? isAffiliatedTo Blackpool_F.C.,head,2,1,0.5,1.0,0.5,102
YAGO3-10,isAffiliatedTo,? isAffiliatedTo Blackpool_F.C.,head,2,1,0.5,1.0,0.5,102
YAGO3-10,isAffiliatedTo,? isAffiliatedTo Blackpool_F.C.,head,2,1,0.5,1.0,0.5,102
YAGO3-10,isAffiliatedTo,? isAffiliatedTo Boston_United_F.C.,head,2,1,0.5,1.0,0.5,101
YAGO3-10,isAffiliatedTo,? isAffiliatedTo Boston_United_F.C.,head,2,1,0.5,1.0,0.5,101
YAGO3-10,isAffiliatedTo,? isAffiliatedTo Brighton_&_Hove_Albion_F.C.,head,2,1,0.5,1.0,0.5,101
YAGO3-10,isAffiliatedTo,? isAffiliatedTo Brighton_&_Hove_Albion_F.C.,head,2,1,0.5,1.0,0.5,101
YAGO3-10,isAffiliatedTo,? isAffiliatedTo C.D._Santa_Clara,head,2,1,0.5,1.0,0.5,101
YAGO3-10,isAffiliatedTo,? isAffiliatedTo C.D._Santa_Clara,head,2,1,0.5,1.0,0.5,101
YAGO3-10,isAffiliatedTo,? isAffiliatedTo Canada_men's_national_under-20_soccer_team,head,2,1,0.5,1.0,0.5,101
YAGO3-10,isAffiliatedTo,? isAffiliatedTo Canada_men's_national_under-20_soccer_team,head,2,1,0.5,1.0,0.5,101
YAGO3-10,isAffiliatedTo,? isAffiliatedTo Chester_City_F.C.,head,2,1,0.5,1.0,0.5,102
YAGO3-10,isAffiliatedTo,? isAffiliatedTo Chester_City_F.C.,head,2,1,0.5,1.0,0.5,102
YAGO3-10,isAffiliatedTo,? isAffiliatedTo Chester_City_F.C.,head,2,1,0.5,1.0,0.5,102
YAGO3-10,isAffiliatedTo,? isAffiliatedTo Club_Atlético_Independiente,head,2,1,0.5,1.0,0.5,100
YAGO3-10,isAffiliatedTo,? isAffiliatedTo Club_Atlético_River_Plate,head,2,1,0.5,1.0,0.5,101
YAGO3-10,isAffiliatedTo,? isAffiliatedTo Club_Atlético_River_Plate,head,2,1,0.5,1.0,0.5,101
YAGO3-10,isAffiliatedTo,? isAffiliatedTo Club_Deportivo_Universidad_de_San_Martín_de_Porres,head,2,1,0.5,1.0,0.5,100
YAGO3-10,isAffiliatedTo,? isAffiliatedTo Club_Olimpia,head,2,1,0.5,1.0,0.5,100
YAGO3-10,isAffiliatedTo,? isAffiliatedTo Club_Sport_Emelec,head,2,1,0.5,1.0,0.5,101
YAGO3-10,isAffiliatedTo,? isAffiliatedTo Club_Sport_Emelec,head,2,1,0.5,1.0,0.5,101
YAGO3-10,isAffiliatedTo,? isAffiliatedTo Clube_do_Remo,head,2,1,0.5,1.0,0.5,100
YAGO3-10,isAffiliatedTo,? isAffiliatedTo Columbus_Crew,head,2,1,0.5,1.0,0.5,100
YAGO3-10,isAffiliatedTo,? isAffiliatedTo Cruzeiro_Esporte_Clube,head,2,1,0.5,1.0,0.5,100
YAGO3-10,isAffiliatedTo,? isAffiliatedTo Deportivo_Cuenca,head,2,1,0.5,1.0,0.5,100
YAGO3-10,isAffiliatedTo,? isAffiliatedTo Deportivo_Pereira,head,2,1,0.5,1.0,0.5,100
YAGO3-10,isAffiliatedTo,? isAffiliatedTo Double_Flower_FA,head,2,1,0.5,1.0,0.5,100
YAGO3-10,isAffiliatedTo,? isAffiliatedTo Ethnikos_Achna_FC,head,2,1,0.5,1.0,0.5,100
YAGO3-10,isAffiliatedTo,? isAffiliatedTo Exeter_City_F.C.,head,2,1,0.5,1.0,0.5,102
YAGO3-10,isAffiliatedTo,? isAffiliatedTo Exeter_City_F.C.,head,2,1,0.5,1.0,0.5,102
YAGO3-10,isAffiliatedTo,? isAffiliatedTo Exeter_City_F.C.,head,2,1,0.5,1.0,0.5,102
YAGO3-10,isAffiliatedTo,? isAffiliatedTo FC_Baník_Ostrava,head,2,1,0.5,1.0,0.5,100
YAGO3-10,isAffiliatedTo,? isAffiliatedTo FC_Barcelona_B,head,2,1,0.5,1.0,0.5,103
YAGO3-10,isAffiliatedTo,? isAffiliatedTo FC_Barcelona_B,head,2,1,0.5,1.0,0.5,103
YAGO3-10,isAffiliatedTo,? isAffiliatedTo FC_Barcelona_B,head,2,1,0.5,1.0,0.5,103
YAGO3-10,isAffiliatedTo,? isAffiliatedTo FC_Barcelona_B,head,2,1,0.5,1.0,0.5,103
YAGO3-10,isAffiliatedTo,? isAffiliatedTo FC_Basel,head,2,1,0.5,1.0,0.5,100
YAGO3-10,isAffiliatedTo,? isAffiliatedTo FC_Bayern_Munich,head,2,1,0.5,1.0,0.5,100
YAGO3-10,isAffiliatedTo,? isAffiliatedTo FC_Metz,head,2,1,0.5,1.0,0.5,103
YAGO3-10,isAffiliatedTo,? isAffiliatedTo FC_Metz,head,2,1,0.5,1.0,0.5,103
YAGO3-10,isAffiliatedTo,? isAffiliatedTo FC_Metz,head,2,1,0.5,1.0,0.5,103
YAGO3-10,isAffiliatedTo,? isAffiliatedTo FC_Metz,head,2,1,0.5,1.0,0.5,103
YAGO3-10,isAffiliatedTo,? isAffiliatedTo FC_Politehnica_Timișoara,head,2,1,0.5,1.0,0.5,100
YAGO3-10,isAffiliatedTo,? isAffiliatedTo FC_Terek_Grozny,head,2,1,0.5,1.0,0.5,100
YAGO3-10,isAffiliatedTo,? isAffiliatedTo FC_Tom_Tomsk,head,2,1,0.5,1.0,0.5,103
YAGO3-10,isAffiliatedTo,? isAffiliatedTo FC_Tom_Tomsk,head,2,1,0.5,1.0,0.5,103
YAGO3-10,isAffiliatedTo,? isAffiliatedTo FC_Tom_Tomsk,head,2,1,0.5,1.0,0.5,103
YAGO3-10,isAffiliatedTo,? isAffiliatedTo FC_Tom_Tomsk,head,2,1,0.5,1.0,0.5,103
YAGO3-10,isAffiliatedTo,? isAffiliatedTo FK_Hajduk_Kula,head,2,1,0.5,1.0,0.5,100
YAGO3-10,isAffiliatedTo,? isAffiliatedTo FK_Radnički_Beograd,head,2,1,0.5,1.0,0.5,100
YAGO3-10,isAffiliatedTo,? isAffiliatedTo FK_Vardar,head,2,1,0.5,1.0,0.5,100
YAGO3-10,isAffiliatedTo,? isAffiliatedTo Falkirk_F.C.,head,2,1,0.5,1.0,0.5,101
YAGO3-10,isAffiliatedTo,? isAffiliatedTo Falkirk_F.C.,head,2,1,0.5,1.0,0.5,101
YAGO3-10,isAffiliatedTo,? isAffiliatedTo Forest_Green_Rovers_F.C.,head,2,1,0.5,1.0,0.5,100
YAGO3-10,isAffiliatedTo,? isAffiliatedTo France_national_under-18_football_team,head,2,1,0.5,1.0,0.5,101
YAGO3-10,isAffiliatedTo,? isAffiliatedTo France_national_under-18_football_team,head,2,1,0.5,1.0,0.5,101
YAGO3-10,isAffiliatedTo,? isAffiliatedTo Genoa_C.F.C.,head,2,1,0.5,1.0,0.5,100
YAGO3-10,isAffiliatedTo,? isAffiliatedTo Germany_national_under-21_football_team,head,2,1,0.5,1.0,0.5,102
YAGO3-10,isAffiliatedTo,? isAffiliatedTo Germany_national_under-21_football_team,head,2,1,0.5,1.0,0.5,102
YAGO3-10,isAffiliatedTo,? isAffiliatedTo Germany_national_under-21_football_team,head,2,1,0.5,1.0,0.5,102
YAGO3-10,isAffiliatedTo,? isAffiliatedTo Geylang_International_FC,head,2,1,0.5,1.0,0.5,100
YAGO3-10,isAffiliatedTo,? isAffiliatedTo Hetman_Zamość,head,2,1,0.5,1.0,0.5,100
YAGO3-10,isAffiliatedTo,? isAffiliatedTo Houston_Dynamo,head,2,1,0.5,1.0,0.5,100
YAGO3-10,isAffiliatedTo,? isAffiliatedTo Israel_national_under-18_football_team,head,2,1,0.5,1.0,0.5,100
YAGO3-10,isAffiliatedTo,? isAffiliatedTo Italy_national_under-18_football_team,head,2,1,0.5,1.0,0.5,100
YAGO3-10,isAffiliatedTo,? isAffiliatedTo Jagiellonia_Białystok,head,2,1,0.5,1.0,0.5,101
YAGO3-10,isAffiliatedTo,? isAffiliatedTo Jagiellonia_Białystok,head,2,1,0.5,1.0,0.5,101
YAGO3-10,isAffiliatedTo,? isAffiliatedTo Juventus_F.C.,head,2,1,0.5,1.0,0.5,101
YAGO3-10,isAffiliatedTo,? isAffiliatedTo Juventus_F.C.,head,2,1,0.5,1.0,0.5,101
YAGO3-10,isAffiliatedTo,? isAffiliatedTo K.R.C._Genk,head,2,1,0.5,1.0,0.5,101
YAGO3-10,isAffiliatedTo,? isAffiliatedTo K.R.C._Genk,head,2,1,0.5,1.0,0.5,101
YAGO3-10,isAffiliatedTo,? isAffiliatedTo Leyton_Orient_F.C.,head,2,1,0.5,1.0,0.5,102
YAGO3-10,isAffiliatedTo,? isAffiliatedTo Leyton_Orient_F.C.,head,2,1,0.5,1.0,0.5,102
YAGO3-10,isAffiliatedTo,? isAffiliatedTo Leyton_Orient_F.C.,head,2,1,0.5,1.0,0.5,102
YAGO3-10,isAffiliatedTo,? isAffiliatedTo Livingston_F.C.,head,2,1,0.5,1.0,0.5,100
YAGO3-10,isAffiliatedTo,? isAffiliatedTo Malaysia_national_under-23_football_team,head,2,1,0.5,1.0,0.5,100
YAGO3-10,isAffiliatedTo,? isAffiliatedTo NK_Zagreb,head,2,1,0.5,1.0,0.5,100
YAGO3-10,isAffiliatedTo,? isAffiliatedTo Newtown_A.F.C.,head,2,1,0.5,1.0,0.5,100
YAGO3-10,isAffiliatedTo,? isAffiliatedTo Notts_County_F.C.,head,2,1,0.5,1.0,0.5,103
YAGO3-10,isAffiliatedTo,? isAffiliatedTo Notts_County_F.C.,head,2,1,0.5,1.0,0.5,103
YAGO3-10,isAffiliatedTo,? isAffiliatedTo Notts_County_F.C.,head,2,1,0.5,1.0,0.5,103
YAGO3-10,isAffiliatedTo,? isAffiliatedTo Notts_County_F.C.,head,2,1,0.5,1.0,0.5,103
YAGO3-10,isAffiliatedTo,? isAffiliatedTo O'Higgins_F.C.,head,2,1,0.5,1.0,0.5,100
YAGO3-10,isAffiliatedTo,? isAffiliatedTo PSM_Makassar,head,2,1,0.5,1.0,0.5,100
YAGO3-10,isAffiliatedTo,? isAffiliatedTo Paterson_F.C._(NAFBL),head,2,1,0.5,1.0,0.5,100
YAGO3-10,isAffiliatedTo,? isAffiliatedTo Pau_FC,head,2,1,0.5,1.0,0.5,100
YAGO3-10,isAffiliatedTo,? isAffiliatedTo Perlis_FA,head,2,1,0.5,1.0,0.5,100
YAGO3-10,isAffiliatedTo,? isAffiliatedTo Peterborough_United_F.C.,head,2,1,0.5,1.0,0.5,100
YAGO3-10,isAffiliatedTo,? isAffiliatedTo Pogoń_Szczecin,head,2,1,0.5,1.0,0.5,100
YAGO3-10,isAffiliatedTo,? isAffiliatedTo Portsmouth_F.C.,head,2,1,0.5,1.0,0.5,103
YAGO3-10,isAffiliatedTo,? isAffiliatedTo Portsmouth_F.C.,head,2,1,0.5,1.0,0.5,103
YAGO3-10,isAffiliatedTo,? isAffiliatedTo Portsmouth_F.C.,head,2,1,0.5,1.0,0.5,103
YAGO3-10,isAffiliatedTo,? isAffiliatedTo Portsmouth_F.C.,head,2,1,0.5,1.0,0.5,103
YAGO3-10,isAffiliatedTo,? isAffiliatedTo Preston_North_End_F.C.,head,2,1,0.5,1.0,0.5,101
YAGO3-10,isAffiliatedTo,? isAffiliatedTo Preston_North_End_F.C.,head,2,1,0.5,1.0,0.5,101
YAGO3-10,isAffiliatedTo,? isAffiliatedTo Raith_Rovers_F.C.,head,2,1,0.5,1.0,0.5,101
YAGO3-10,isAffiliatedTo,? isAffiliatedTo Raith_Rovers_F.C.,head,2,1,0.5,1.0,0.5,101
YAGO3-10,isAffiliatedTo,? isAffiliatedTo Ross_County_F.C.,head,2,1,0.5,1.0,0.5,101
YAGO3-10,isAffiliatedTo,? isAffiliatedTo Ross_County_F.C.,head,2,1,0.5,1.0,0.5,101
YAGO3-10,isAffiliatedTo,? isAffiliatedTo S.C._Braga,head,2,1,0.5,1.0,0.5,101
YAGO3-10,isAffiliatedTo,? isAffiliatedTo S.C._Braga,head,2,1,0.5,1.0,0.5,101
YAGO3-10,isAffiliatedTo,? isAffiliatedTo SK_Tallinna_Sport,head,2,1,0.5,1.0,0.5,100
YAGO3-10,isAffiliatedTo,? isAffiliatedTo Sagan_Tosu,head,2,1,0.5,1.0,0.5,100
YAGO3-10,isAffiliatedTo,? isAffiliatedTo San_Luis_de_Quillota,head,2,1,0.5,1.0,0.5,100
YAGO3-10,isAffiliatedTo,? isAffiliatedTo Sociedade_Esportiva_e_Recreativa_Caxias_do_Sul,head,2,1,0.5,1.0,0.5,100
YAGO3-10,isAffiliatedTo,? isAffiliatedTo Sport_Club_do_Recife,head,2,1,0.5,1.0,0.5,100
YAGO3-10,isAffiliatedTo,? isAffiliatedTo St_George_FC,head,2,1,0.5,1.0,0.5,100
YAGO3-10,isAffiliatedTo,? isAffiliatedTo Thurrock_F.C.,head,2,1,0.5,1.0,0.5,100
YAGO3-10,isAffiliatedTo,? isAffiliatedTo Torquay_United_F.C.,head,2,1,0.5,1.0,0.5,102
YAGO3-10,isAffiliatedTo,? isAffiliatedTo Torquay_United_F.C.,head,2,1,0.5,1.0,0.5,102
YAGO3-10,isAffiliatedTo,? isAffiliatedTo Torquay_United_F.C.,head,2,1,0.5,1.0,0.5,102
YAGO3-10,isAffiliatedTo,? isAffiliatedTo Troyes_AC,head,2,1,0.5,1.0,0.5,101
YAGO3-10,isAffiliatedTo,? isAffiliatedTo Troyes_AC,head,2,1,0.5,1.0,0.5,101
YAGO3-10,isAffiliatedTo,? isAffiliatedTo UE_Lleida,head,2,1,0.5,1.0,0.5,100
YAGO3-10,isAffiliatedTo,? isAffiliatedTo União_Agrícola_Barbarense_Futebol_Clube,head,2,1,0.5,1.0,0.5,100
YAGO3-10,isAffiliatedTo,? isAffiliatedTo Uruguay_national_football_team,head,2,1,0.5,1.0,0.5,103
YAGO3-10,isAffiliatedTo,? isAffiliatedTo Uruguay_national_football_team,head,2,1,0.5,1.0,0.5,103
YAGO3-10,isAffiliatedTo,? isAffiliatedTo Uruguay_national_football_team,head,2,1,0.5,1.0,0.5,103
YAGO3-10,isAffiliatedTo,? isAffiliatedTo Uruguay_national_football_team,head,2,1,0.5,1.0,0.5,103
YAGO3-10,isAffiliatedTo,? isAffiliatedTo Virtus_Entella,head,2,1,0.5,1.0,0.5,100
YAGO3-10,isAffiliatedTo,? isAffiliatedTo Zalaegerszegi_TE,head,2,1,0.5,1.0,0.5,101
YAGO3-10,isAffiliatedTo,? isAffiliatedTo Zalaegerszegi_TE,head,2,1,0.5,1.0,0.5,101
YAGO3-10,isAffiliatedTo,Élton_Giovanni isAffiliatedTo ?,tail,2,1,0.5,1.0,0.5,100
YAGO3-10,isAffiliatedTo,Óscar_García_Junyent isAffiliatedTo ?,tail,2,1,0.5,1.0,0.5,100
YAGO3-10,isConnectedTo,Tijuana_International_Airport isConnectedTo ?,tail,2,1,0.5,1.0,0.5,100
YAGO3-10,isConnectedTo,? isConnectedTo Quatro_de_Fevereiro_Airport,head,2,1,0.5,1.0,0.5,100
YAGO3-10,isLocatedIn,Deep_End_(film) isLocatedIn ?,tail,2,1,0.5,1.0,0.5,100
YAGO3-10,isLocatedIn,Disney_Channel_(Latin_America) isLocatedIn ?,tail,2,1,0.5,1.0,0.5,101
YAGO3-10,isLocatedIn,Disney_Channel_(Latin_America) isLocatedIn ?,tail,2,1,0.5,1.0,0.5,101
YAGO3-10,isLocatedIn,"Fulton,_Oswego_County,_New_York isLocatedIn ?",tail,2,1,0.5,1.0,0.5,100
YAGO3-10,isLocatedIn,Huangshan_City isLocatedIn ?,tail,2,1,0.5,1.0,0.5,100
YAGO3-10,isLocatedIn,National_Union_(Israel) isLocatedIn ?,tail,2,1,0.5,1.0,0.5,100
YAGO3-10,isLocatedIn,Niterói isLocatedIn ?,tail,2,1,0.5,1.0,0.5,100
YAGO3-10,isLocatedIn,Pompoï_Department isLocatedIn ?,tail,2,1,0.5,1.0,0.5,100
YAGO3-10,isLocatedIn,Virginia_Beach isLocatedIn ?,tail,2,1,0.5,1.0,0.5,100
YAGO3-10,isLocatedIn,? isLocatedIn Goriška,head,2,1,0.5,1.0,0.5,100
YAGO3-10,isLocatedIn,? isLocatedIn Obalno-kraška_Statistical_Region,head,2,1,0.5,1.0,0.5,100
YAGO3-10,isLocatedIn,? isLocatedIn Oklahoma,head,2,1,0.5,1.0,0.5,100
YAGO3-10,isLocatedIn,? isLocatedIn Oklahoma,head,2,1,0.5,1.0,0.5,100
YAGO3-10,isLocatedIn,? isLocatedIn Southeastern_Anatolia_Region,head,2,1,0.5,1.0,0.5,100
YAGO3-10,isLocatedIn,? isLocatedIn Vermont,head,2,1,0.5,1.0,0.5,100
YAGO3-10,isLocatedIn,? isLocatedIn Virginia,head,2,1,0.5,1.0,0.5,101
YAGO3-10,isLocatedIn,? isLocatedIn Virginia,head,2,1,0.5,1.0,0.5,101
YAGO3-10,isLocatedIn,? isLocatedIn Winnipeg,head,2,1,0.5,1.0,0.5,100
YAGO3-10,isLocatedIn,? isLocatedIn Wisconsin,head,2,1,0.5,1.0,0.5,100
YAGO3-10,isLocatedIn,Žitište isLocatedIn ?,tail,2,1,0.5,1.0,0.5,100
YAGO3-10,participatedIn,Kingdom_of_England participatedIn ?,tail,2,1,0.5,1.0,0.5,100
YAGO3-10,playsFor,A._J._Wood playsFor ?,tail,2,1,0.5,1.0,0.5,100
YAGO3-10,playsFor,Alberto_Cavasin playsFor ?,tail,2,1,0.5,1.0,0.5,100
YAGO3-10,playsFor,Aliou_Cissé playsFor ?,tail,2,1,0.5,1.0,0.5,100
YAGO3-10,playsFor,Andy_Selva playsFor ?,tail,2,1,0.5,1.0,0.5,100
YAGO3-10,playsFor,Antonio_Candreva playsFor ?,tail,2,1,0.5,1.0,0.5,100
YAGO3-10,playsFor,António_Mendonça playsFor ?,tail,2,1,0.5,1.0,0.5,100
YAGO3-10,playsFor,Azar_Karadas playsFor ?,tail,2,1,0.5,1.0,0.5,100
YAGO3-10,playsFor,Bernardo_Leyenda playsFor ?,tail,2,1,0.5,1.0,0.5,100
YAGO3-10,playsFor,Bradley_Thomas_(footballer) playsFor ?,tail,2,1,0.5,1.0,0.5,100
YAGO3-10,playsFor,Chérif_Abdeslam playsFor ?,tail,2,1,0.5,1.0,0.5,100
YAGO3-10,playsFor,Daniel_Bierofka playsFor ?,tail,2,1,0.5,1.0,0.5,100
YAGO3-10,playsFor,Devon_White_(footballer) playsFor ?,tail,2,1,0.5,1.0,0.5,100
YAGO3-10,playsFor,Evgheni_Hmaruc playsFor ?,tail,2,1,0.5,1.0,0.5,100
YAGO3-10,playsFor,Federico_Domínguez playsFor ?,tail,2,1,0.5,1.0,0.5,100
YAGO3-10,playsFor,Gregorio_Torres playsFor ?,tail,2,1,0.5,1.0,0.5,100
YAGO3-10,playsFor,Harrison_Omoko playsFor ?,tail,2,1,0.5,1.0,0.5,100
YAGO3-10,playsFor,Hussein_Alaa_Hussein playsFor ?,tail,2,1,0.5,1.0,0.5,100
YAGO3-10,playsFor,Jevgeni_Novikov playsFor ?,tail,2,1,0.5,1.0,0.5,100
YAGO3-10,playsFor,Joaquim_Dinis playsFor ?,tail,2,1,0.5,1.0,0.5,100
YAGO3-10,playsFor,Joseph_Kamwendo playsFor ?,tail,2,1,0.5,1.0,0.5,100
YAGO3-10,playsFor,José_Ribeiro playsFor ?,tail,2,1,0.5,1.0,0.5,100
YAGO3-10,playsFor,Junior_Bent playsFor ?,tail,2,1,0.5,1.0,0.5,100
YAGO3-10,playsFor,Jörg_Reeb playsFor ?,tail,2,1,0.5,1.0,0.5,100
YAGO3-10,playsFor,Kate_Markgraf playsFor ?,tail,2,1,0.5,1.0,0.5,100
YAGO3-10,playsFor,Kim_Little playsFor ?,tail,2,1,0.5,1.0,0.5,100
YAGO3-10,playsFor,Kristján_Örn_Sigurðsson playsFor ?,tail,2,1,0.5,1.0,0.5,100
YAGO3-10,playsFor,Lars_Jacobsen playsFor ?,tail,2,1,0.5,1.0,0.5,100
YAGO3-10,playsFor,Leandro_Cruz_de_Oliveira playsFor ?,tail,2,1,0.5,1.0,0.5,100
YAGO3-10,playsFor,Lothar_Kurbjuweit playsFor ?,tail,2,1,0.5,1.0,0.5,100
YAGO3-10,playsFor,Marc_Goodfellow playsFor ?,tail,2,1,0.5,1.0,0.5,100
YAGO3-10,playsFor,Marco_Claúdio_Cardoso_Lourenço playsFor ?,tail,2,1,0.5,1.0,0.5,100
YAGO3-10,playsFor,Martin_Koeman playsFor ?,tail,2,1,0.5,1.0,0.5,100
YAGO3-10,playsFor,Massimo_Oddo playsFor ?,tail,2,1,0.5,1.0,0.5,100
YAGO3-10,playsFor,Miguel_Ángel_García_Tébar playsFor ?,tail,2,1,0.5,1.0,0.5,100
YAGO3-10,playsFor,Oktay_Derelioğlu playsFor ?,tail,2,1,0.5,1.0,0.5,100
YAGO3-10,playsFor,Oleksandr_Spivak playsFor ?,tail,2,1,0.5,1.0,0.5,100
YAGO3-10,playsFor,Pepín_(footballer_born_1931) playsFor ?,tail,2,1,0.5,1.0,0.5,100
YAGO3-10,playsFor,Ryan_Johnson_(soccer) playsFor ?,tail,2,1,0.5,1.0,0.5,100
YAGO3-10,playsFor,Shane_Guthrie playsFor ?,tail,2,1,0.5,1.0,0.5,100
YAGO3-10,playsFor,Thomas_Kläsener playsFor ?,tail,2,1,0.5,1.0,0.5,100
YAGO3-10,playsFor,Tyrone_Thompson playsFor ?,tail,2,1,0.5,1.0,0.5,100
YAGO3-10,playsFor,Velimir_Grgić playsFor ?,tail,2,1,0.5,1.0,0.5,100
YAGO3-10,playsFor,Vladimirs_Kamešs playsFor ?,tail,2,1,0.5,1.0,0.5,100
YAGO3-10,playsFor,Yinka_Adedeji playsFor ?,tail,2,1,0.5,1.0,0.5,100
YAGO3-10,playsFor,? playsFor Aldershot_Town_F.C.,head,2,1,0.5,1.0,0.5,100
YAGO3-10,playsFor,? playsFor Alki_Larnaca_F.C.,head,2,1,0.5,1.0,0.5,102
YAGO3-10,playsFor,? playsFor Alki_Larnaca_F.C.,head,2,1,0.5,1.0,0.5,102
YAGO3-10,playsFor,? playsFor Alki_Larnaca_F.C.,head,2,1,0.5,1.0,0.5,102
YAGO3-10,playsFor,? playsFor Arbroath_F.C.,head,2,1,0.5,1.0,0.5,100
YAGO3-10,playsFor,? playsFor Atlanta_Silverbacks,head,2,1,0.5,1.0,0.5,100
YAGO3-10,playsFor,? playsFor Atlético_Choloma,head,2,1,0.5,1.0,0.5,100
YAGO3-10,playsFor,? playsFor Beitar_Jerusalem_F.C.,head,2,1,0.5,1.0,0.5,100
YAGO3-10,playsFor,? playsFor Birmingham_City_F.C.,head,2,1,0.5,1.0,0.5,102
YAGO3-10,playsFor,? playsFor Birmingham_City_F.C.,head,2,1,0.5,1.0,0.5,102
YAGO3-10,playsFor,? playsFor Birmingham_City_F.C.,head,2,1,0.5,1.0,0.5,102
YAGO3-10,playsFor,? playsFor Cheltenham_Town_F.C.,head,2,1,0.5,1.0,0.5,100
YAGO3-10,playsFor,? playsFor Club_Brugge_KV,head,2,1,0.5,1.0,0.5,101
YAGO3-10,playsFor,? playsFor Club_Brugge_KV,head,2,1,0.5,1.0,0.5,101
